code,image_path,path_exists,group_key,name_raw,name_norm,name_is_missing,name_is_uncertain,material_raw,material_norm,material_is_missing,material_is_uncertain,fragm_raw,fragm_norm,fragm_is_missing,fragm_is_uncertain
Нц-44-0131,cu_data/dataset/Нц-44-0131_orig.jpg,True,Нц-44-0131,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-0353,cu_data/dataset/Нц-44-0353_orig.jpg,True,Нц-44-0353,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-0458,cu_data/dataset/Нц-44-0458_orig.jpg,True,Нц-44-0458,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-0498,cu_data/dataset/Нц-44-0498_orig.jpg,True,Нц-44-0498,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-0500,cu_data/dataset/Нц-44-0500_orig.jpg,True,Нц-44-0500,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-0870,cu_data/dataset/Нц-44-0870_orig.jpg,True,Нц-44-0870,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-44-1035,cu_data/dataset/Нц-44-1035_orig.jpg,True,Нц-44-1035,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1075,cu_data/dataset/Нц-44-1075_orig.jpg,True,Нц-44-1075,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1077,cu_data/dataset/Нц-44-1077_orig.jpg,True,Нц-44-1077,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1159,cu_data/dataset/Нц-44-1159_orig.jpg,True,Нц-44-1159,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1181,cu_data/dataset/Нц-44-1181_orig.jpg,True,Нц-44-1181,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1182,cu_data/dataset/Нц-44-1182_orig.jpg,True,Нц-44-1182,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0092,cu_data/dataset/Нц-45-0092_orig.jpg,True,Нц-45-0092,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1771,cu_data/dataset/Нц-44-1771_orig.jpg,True,Нц-44-1771,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-44-1814,cu_data/dataset/Нц-44-1814_orig.jpg,True,Нц-44-1814,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0009,cu_data/dataset/Нц-45-0009_orig.jpg,True,Нц-45-0009,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0012,cu_data/dataset/Нц-45-0012_orig.jpg,True,Нц-45-0012,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0018,cu_data/dataset/Нц-45-0018_orig.jpg,True,Нц-45-0018,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0019,cu_data/dataset/Нц-45-0019_orig.jpg,True,Нц-45-0019,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0020,cu_data/dataset/Нц-45-0020_orig.jpg,True,Нц-45-0020,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0021,cu_data/dataset/Нц-45-0021_orig.jpg,True,Нц-45-0021,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0035,cu_data/dataset/Нц-45-0035_orig.jpg,True,Нц-45-0035,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0036,cu_data/dataset/Нц-45-0036_orig.jpg,True,Нц-45-0036,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0046,cu_data/dataset/Нц-45-0046_orig.jpg,True,Нц-45-0046,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0070,cu_data/dataset/Нц-45-0070_orig.jpg,True,Нц-45-0070,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0230,cu_data/dataset/Нц-45-0230_orig.jpg,True,Нц-45-0230,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0102,cu_data/dataset/Нц-45-0102_orig.jpg,True,Нц-45-0102,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0121,cu_data/dataset/Нц-45-0121_orig.jpg,True,Нц-45-0121,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0160,cu_data/dataset/Нц-45-0160_orig.jpg,True,Нц-45-0160,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0198,cu_data/dataset/Нц-45-0198_orig.jpg,True,Нц-45-0198,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0199,cu_data/dataset/Нц-45-0199_orig.jpg,True,Нц-45-0199,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0203,cu_data/dataset/Нц-45-0203_orig.jpg,True,Нц-45-0203,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0233,cu_data/dataset/Нц-45-0233_orig.jpg,True,Нц-45-0233,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0235,cu_data/dataset/Нц-45-0235_orig.jpg,True,Нц-45-0235,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0253,cu_data/dataset/Нц-45-0253_orig.jpg,True,Нц-45-0253,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0273,cu_data/dataset/Нц-45-0273_orig.jpg,True,Нц-45-0273,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0278,cu_data/dataset/Нц-45-0278_orig.jpg,True,Нц-45-0278,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0287,cu_data/dataset/Нц-45-0287_orig.jpg,True,Нц-45-0287,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0357,cu_data/dataset/Нц-45-0357_orig.jpg,True,Нц-45-0357,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0370,cu_data/dataset/Нц-45-0370_orig.jpg,True,Нц-45-0370,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0371,cu_data/dataset/Нц-45-0371_orig.jpg,True,Нц-45-0371,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0375,cu_data/dataset/Нц-45-0375_orig.jpg,True,Нц-45-0375,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0391,cu_data/dataset/Нц-45-0391_orig.jpg,True,Нц-45-0391,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0392,cu_data/dataset/Нц-45-0392_orig.jpg,True,Нц-45-0392,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0407,cu_data/dataset/Нц-45-0407_orig.jpg,True,Нц-45-0407,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0408,cu_data/dataset/Нц-45-0408_orig.jpg,True,Нц-45-0408,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0409,cu_data/dataset/Нц-45-0409_orig.jpg,True,Нц-45-0409,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0416,cu_data/dataset/Нц-45-0416_orig.jpg,True,Нц-45-0416,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0437,cu_data/dataset/Нц-45-0437_orig.jpg,True,Нц-45-0437,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0438,cu_data/dataset/Нц-45-0438_orig.jpg,True,Нц-45-0438,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0472,cu_data/dataset/Нц-45-0472_orig.jpg,True,Нц-45-0472,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0513,cu_data/dataset/Нц-45-0513_orig.jpg,True,Нц-45-0513,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0514,cu_data/dataset/Нц-45-0514_orig.jpg,True,Нц-45-0514,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0515,cu_data/dataset/Нц-45-0515_orig.jpg,True,Нц-45-0515,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0516,cu_data/dataset/Нц-45-0516_orig.jpg,True,Нц-45-0516,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0522,cu_data/dataset/Нц-45-0522_orig.jpg,True,Нц-45-0522,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0530,cu_data/dataset/Нц-45-0530_orig.jpg,True,Нц-45-0530,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0532,cu_data/dataset/Нц-45-0532_orig.jpg,True,Нц-45-0532,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0540,cu_data/dataset/Нц-45-0540_orig.jpg,True,Нц-45-0540,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0550,cu_data/dataset/Нц-45-0550_orig.jpg,True,Нц-45-0550,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0558,cu_data/dataset/Нц-45-0558_orig.jpg,True,Нц-45-0558,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0567,cu_data/dataset/Нц-45-0567_orig.jpg,True,Нц-45-0567,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0573,cu_data/dataset/Нц-45-0573_orig.jpg,True,Нц-45-0573,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0599,cu_data/dataset/Нц-45-0599_orig.jpg,True,Нц-45-0599,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0600,cu_data/dataset/Нц-45-0600_orig.jpg,True,Нц-45-0600,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0612,cu_data/dataset/Нц-45-0612_orig.jpg,True,Нц-45-0612,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0850,cu_data/dataset/Нц-45-0850_orig.jpg,True,Нц-45-0850,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0863,cu_data/dataset/Нц-45-0863_orig.jpg,True,Нц-45-0863,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0885,cu_data/dataset/Нц-45-0885_orig.jpg,True,Нц-45-0885,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0905,cu_data/dataset/Нц-45-0905_orig.jpg,True,Нц-45-0905,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0907,cu_data/dataset/Нц-45-0907_orig.jpg,True,Нц-45-0907,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-0998,cu_data/dataset/Нц-45-0998_orig.jpg,True,Нц-45-0998,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1013,cu_data/dataset/Нц-45-1013_orig.jpg,True,Нц-45-1013,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1035,cu_data/dataset/Нц-45-1035_orig.jpg,True,Нц-45-1035,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1079,cu_data/dataset/Нц-45-1079_orig.jpg,True,Нц-45-1079,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1085,cu_data/dataset/Нц-45-1085_orig.jpg,True,Нц-45-1085,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1232,cu_data/dataset/Нц-45-1232_orig.jpg,True,Нц-45-1232,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1233,cu_data/dataset/Нц-45-1233_orig.jpg,True,Нц-45-1233,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1236,cu_data/dataset/Нц-45-1236_orig.jpg,True,Нц-45-1236,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1239,cu_data/dataset/Нц-45-1239_orig.jpg,True,Нц-45-1239,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1242,cu_data/dataset/Нц-45-1242_orig.jpg,True,Нц-45-1242,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1243,cu_data/dataset/Нц-45-1243_orig.jpg,True,Нц-45-1243,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1257,cu_data/dataset/Нц-45-1257_orig.jpg,True,Нц-45-1257,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1259,cu_data/dataset/Нц-45-1259_orig.jpg,True,Нц-45-1259,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1265,cu_data/dataset/Нц-45-1265_orig.jpg,True,Нц-45-1265,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1267,cu_data/dataset/Нц-45-1267_orig.jpg,True,Нц-45-1267,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1287,cu_data/dataset/Нц-45-1287_orig.jpg,True,Нц-45-1287,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1288,cu_data/dataset/Нц-45-1288_orig.jpg,True,Нц-45-1288,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1296,cu_data/dataset/Нц-45-1296_orig.jpg,True,Нц-45-1296,Крышка,крышка,False,False,Фаянс,керамика,False,False,Целый,целый,False,False
Нц-45-1299,cu_data/dataset/Нц-45-1299_orig.jpg,True,Нц-45-1299,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1306,cu_data/dataset/Нц-45-1306_orig.jpg,True,Нц-45-1306,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-45-1308,cu_data/dataset/Нц-45-1308_orig.jpg,True,Нц-45-1308,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1434,cu_data/dataset/Нц-45-1434_orig.jpg,True,Нц-45-1434,Плитка,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1436,cu_data/dataset/Нц-45-1436_orig.jpg,True,Нц-45-1436,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1441,cu_data/dataset/Нц-45-1441_orig.jpg,True,Нц-45-1441,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1444,cu_data/dataset/Нц-45-1444_orig.jpg,True,Нц-45-1444,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1445,cu_data/dataset/Нц-45-1445_orig.jpg,True,Нц-45-1445,Крышка,крышка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1460,cu_data/dataset/Нц-45-1460_orig.jpg,True,Нц-45-1460,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1463,cu_data/dataset/Нц-45-1463_orig.jpg,True,Нц-45-1463,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1466,cu_data/dataset/Нц-45-1466_orig.jpg,True,Нц-45-1466,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1467,cu_data/dataset/Нц-45-1467_orig.jpg,True,Нц-45-1467,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1476,cu_data/dataset/Нц-45-1476_orig.jpg,True,Нц-45-1476,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1529,cu_data/dataset/Нц-45-1529_orig.jpg,True,Нц-45-1529,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1531,cu_data/dataset/Нц-45-1531_orig.jpg,True,Нц-45-1531,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1537,cu_data/dataset/Нц-45-1537_orig.jpg,True,Нц-45-1537,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1562,cu_data/dataset/Нц-45-1562_orig.jpg,True,Нц-45-1562,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1564,cu_data/dataset/Нц-45-1564_orig.jpg,True,Нц-45-1564,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-45-1579,cu_data/dataset/Нц-45-1579_orig.jpg,True,Нц-45-1579,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-067,cu_data/dataset/Нц-46-067_orig.jpg,True,Нц-46-067,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-137,cu_data/dataset/Нц-46-137_orig.jpg,True,Нц-46-137,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-144,cu_data/dataset/Нц-46-144_orig.jpg,True,Нц-46-144,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-148,cu_data/dataset/Нц-46-148_orig.jpg,True,Нц-46-148,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-150,cu_data/dataset/Нц-46-150_orig.jpg,True,Нц-46-150,Крышка,крышка,False,False,Фаянс,керамика,False,False,Целый,целый,False,False
Нц-46-152,cu_data/dataset/Нц-46-152_orig.jpg,True,Нц-46-152,Миска,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-162,cu_data/dataset/Нц-46-162_orig.jpg,True,Нц-46-162,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-170,cu_data/dataset/Нц-46-170_orig.jpg,True,Нц-46-170,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-193,cu_data/dataset/Нц-46-193_orig.jpg,True,Нц-46-193,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-204,cu_data/dataset/Нц-46-204_orig.jpg,True,Нц-46-204,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-210,cu_data/dataset/Нц-46-210_orig.jpg,True,Нц-46-210,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-211,cu_data/dataset/Нц-46-211_orig.jpg,True,Нц-46-211,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-221,cu_data/dataset/Нц-46-221_orig.jpg,True,Нц-46-221,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-225,cu_data/dataset/Нц-46-225_orig.jpg,True,Нц-46-225,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-228,cu_data/dataset/Нц-46-228_orig.jpg,True,Нц-46-228,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-230,cu_data/dataset/Нц-46-230_orig.jpg,True,Нц-46-230,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-235,cu_data/dataset/Нц-46-235_orig.jpg,True,Нц-46-235,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-240,cu_data/dataset/Нц-46-240_orig.jpg,True,Нц-46-240,Тарелка,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-253,cu_data/dataset/Нц-46-253_orig.jpg,True,Нц-46-253,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-260,cu_data/dataset/Нц-46-260_orig.jpg,True,Нц-46-260,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-264,cu_data/dataset/Нц-46-264_orig.jpg,True,Нц-46-264,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-320,cu_data/dataset/Нц-46-320_orig.jpg,True,Нц-46-320,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-335,cu_data/dataset/Нц-46-335_orig.jpg,True,Нц-46-335,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-336,cu_data/dataset/Нц-46-336_orig.jpg,True,Нц-46-336,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-369,cu_data/dataset/Нц-46-369_orig.jpg,True,Нц-46-369,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-370,cu_data/dataset/Нц-46-370_orig.jpg,True,Нц-46-370,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-374,cu_data/dataset/Нц-46-374_orig.jpg,True,Нц-46-374,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-375,cu_data/dataset/Нц-46-375_orig.jpg,True,Нц-46-375,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-385,cu_data/dataset/Нц-46-385_orig.jpg,True,Нц-46-385,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-422,cu_data/dataset/Нц-46-422_orig.jpg,True,Нц-46-422,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-437,cu_data/dataset/Нц-46-437_orig.jpg,True,Нц-46-437,Крышка,крышка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-455,cu_data/dataset/Нц-46-455_orig.jpg,True,Нц-46-455,Игрушка,игрушка,False,False,Дерево,органика,False,False,Фрагмент,фрагмент,False,False
Нц-46-499,cu_data/dataset/Нц-46-499_orig.jpg,True,Нц-46-499,Изразец,изразец,False,False,Керамика,керамика,False,False,Целый,целый,False,False
Нц-46-560,cu_data/dataset/Нц-46-560_orig.jpg,True,Нц-46-560,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-593,cu_data/dataset/Нц-46-593_orig.jpg,True,Нц-46-593,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-727,cu_data/dataset/Нц-46-727_orig.jpg,True,Нц-46-727,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-46-736,cu_data/dataset/Нц-46-736_orig.jpg,True,Нц-46-736,Блюдце,тарелка,False,False,Фарфор,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-47-324,cu_data/dataset/Нц-47-324_orig.jpg,True,Нц-47-324,Изразец,изразец,False,False,Глина,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-016,cu_data/dataset/Нц-48-016_orig.jpg,True,Нц-48-016,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-027,cu_data/dataset/Нц-48-027_orig.jpg,True,Нц-48-027,Тарелка,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-041,cu_data/dataset/Нц-48-041_orig.jpg,True,Нц-48-041,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-054,cu_data/dataset/Нц-48-054_orig.jpg,True,Нц-48-054,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-073,cu_data/dataset/Нц-48-073_orig.jpg,True,Нц-48-073,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-074,cu_data/dataset/Нц-48-074_orig.jpg,True,Нц-48-074,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-217,cu_data/dataset/Нц-48-217_orig.jpg,True,Нц-48-217,Миска,тарелка,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-304,cu_data/dataset/Нц-48-304_orig.jpg,True,Нц-48-304,Изразец,изразец,False,False,Керамика,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-326,cu_data/dataset/Нц-48-326_orig.jpg,True,Нц-48-326,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-334,cu_data/dataset/Нц-48-334_orig.jpg,True,Нц-48-334,Тарелка,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-341,cu_data/dataset/Нц-48-341_orig.jpg,True,Нц-48-341,Миска,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
Нц-48-342,cu_data/dataset/Нц-48-342_orig.jpg,True,Нц-48-342,Миска,тарелка,False,False,Фаянс,керамика,False,False,Фрагмент,фрагмент,False,False
