code,name,material,fragm,image_path,width,height,aspect,mpx,brightness,sharpness
Нц-45-0391,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0391_orig.jpg,6024,2988,2.0160642570281126,17.999712,245.6837729959235,21.09942980503403
Нц-45-0392,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-45-0392_orig.jpg,5536,4528,1.2226148409893993,25.067008,244.24317276583895,23.618657387102434
Нц-45-0407,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-45-0407_orig.jpg,5376,2712,1.9823008849557522,14.579712,239.90066710508412,31.52869242391201
Нц-45-0408,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0408_orig.jpg,4986,2562,1.946135831381733,12.774132,232.46697142840443,41.56271436149382
Нц-45-0409,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0409_orig.jpg,4404,7056,0.6241496598639455,31.074624,223.8499341241694,49.20762293239897
Нц-45-0416,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-45-0416_orig.jpg,4581,2460,1.8621951219512196,11.26926,217.21421489373157,57.356181405979726
Нц-45-0437,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0437_orig.jpg,3768,4908,0.7677261613691931,18.493344,233.85331441409406,39.2402156573324
Нц-45-0438,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0438_orig.jpg,5382,5498,0.9789014186977083,29.590236,236.9343216570944,37.665596442476335
Нц-45-0472,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0472_orig.jpg,3312,5481,0.6042692939244664,18.153072,231.62555812408314,41.03982355925544
Нц-45-0513,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0513_orig.jpg,1648,1480,1.1135135135135135,2.43904,234.9115408794717,44.438203226043775
Нц-45-0514,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0514_orig.jpg,1660,1768,0.9389140271493213,2.93488,230.30224620200258,45.74259080780798
Нц-45-0515,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0515_orig.jpg,1460,1820,0.8021978021978022,2.6572,232.0726367354107,46.91269486438579
Нц-45-0516,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0516_orig.jpg,1532,1300,1.1784615384615384,1.9916,243.20782252125593,38.32909857059261
Нц-45-0522,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0522_orig.jpg,8768,3168,2.7676767676767677,27.777024,233.42360909505638,39.59543750278585
Нц-45-0530,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0530_orig.jpg,6528,3963,1.6472369417108252,25.870464,242.69740520824573,30.302762194819376
Нц-45-0532,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0532_orig.jpg,5362,5968,0.8984584450402144,32.000416,227.5227906933043,51.93857516376264
Нц-45-0540,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0540_orig.jpg,8178,3168,2.581439393939394,25.907904,220.0605488965838,56.990383090028196
Нц-45-0550,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-45-0550_orig.jpg,7376,4784,1.5418060200668897,35.286784,244.74116755251293,22.254575833651575
Нц-45-0558,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0558_orig.jpg,6608,2808,2.353276353276353,18.555264,238.35270185323148,32.385367576411845
Нц-45-0567,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-45-0567_orig.jpg,6072,2848,2.1320224719101124,17.293056,241.9691832567554,32.27824566792251
Нц-45-0573,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0573_orig.jpg,4464,4328,1.0314232902033271,19.320192,235.65913758344982,35.864898654102795
Нц-45-0599,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-0599_orig.jpg,5848,2776,2.106628242074928,16.234048,227.21469065099063,49.71924377952765
Нц-45-0600,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-45-0600_orig.jpg,6896,3680,1.873913043478261,25.37728,221.08851724849944,56.59722452108614
Нц-45-0612,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0612_orig.jpg,6084,3168,1.9204545454545454,19.274112,235.47396231103494,42.35527026728814
Нц-45-0850,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-0850_orig.jpg,7429,3168,2.3450126262626263,23.535072,236.02663947660753,33.12669942586137
Нц-45-0863,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0863_orig.jpg,3072,6118,0.5021248774109186,18.794496,233.91781503478464,37.32410490797644
Нц-45-0885,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0885_orig.jpg,6285,3258,1.929097605893186,20.47653,245.98548080819032,28.41734007117417
Нц-45-0905,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-0905_orig.jpg,3168,4752,0.6666666666666666,15.054336,225.85702754785507,61.45283087265236
Нц-45-0907,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-45-0907_orig.jpg,6319,3248,1.9455049261083743,20.524112,214.7888476734097,62.120061453569896
Нц-45-0998,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-0998_orig.jpg,5603,3415,1.6407027818448023,19.134245,210.3269425228606,72.48173050028686
Нц-45-1013,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1013_orig.jpg,3168,5912,0.5358592692828146,18.729216,234.24562284578988,35.26267710104014
Нц-45-1035,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1035_orig.jpg,3528,2358,1.4961832061068703,8.319024,224.16078148109682,54.6454773301164
Нц-45-1079,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-45-1079_orig.jpg,6510,3168,2.054924242424242,20.62368,246.67205070417435,18.784724951101555
Нц-45-1085,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-1085_orig.jpg,4104,3350,1.2250746268656716,13.7484,229.12446771988013,47.342931333808714
Нц-45-1232,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1232_orig.jpg,4080,4035,1.0111524163568772,16.4628,232.72872500425203,36.628639067029674
Нц-45-1233,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1233_orig.jpg,6904,4864,1.419407894736842,33.581056,213.01968844180087,60.867183250051994
Нц-45-1236,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1236_orig.jpg,6538,4471,1.4623126817266832,29.231398,210.3048407856967,56.40929400455295
Нц-45-1239,Крышка,Керамика,Фрагмент,cu_data/dataset/Нц-45-1239_orig.jpg,5270,4416,1.1933876811594204,23.27232,206.50196528178824,78.02650650800811
Нц-45-1242,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1242_orig.jpg,2730,4086,0.6681350954478708,11.15478,177.56628073346133,105.74016828579408
Нц-45-1243,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1243_orig.jpg,3168,3872,0.8181818181818182,12.266496,198.68831101671853,62.273494541316154
Нц-45-1257,Крышка,Керамика,Фрагмент,cu_data/dataset/Нц-45-1257_orig.jpg,4448,5875,0.7571063829787235,26.132,200.59376468187153,77.59389050229184
Нц-45-1259,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1259_orig.jpg,4452,4644,0.958656330749354,20.675088,221.44669347961178,56.2965447795242
Нц-45-1265,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-45-1265_orig.jpg,2880,3632,0.7929515418502202,10.46016,247.30550412230787,25.956093676053452
Нц-45-1267,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1267_orig.jpg,6183,4039,1.5308244615003714,24.973137,225.26587252534594,53.85414854349574
Нц-45-1287,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1287_orig.jpg,4752,7872,0.6036585365853658,37.407744,214.24292748047037,63.68460745115019
Нц-45-1288,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1288_orig.jpg,6704,7957,0.8425285911775795,53.343728,222.92047701777923,59.50253986558226
Нц-45-1296,Крышка,Фаянс,Целый,cu_data/dataset/Нц-45-1296_orig.jpg,2802,4158,0.6738816738816739,11.650716,245.09768710066115,25.88609803291776
Нц-45-1299,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1299_orig.jpg,5591,8902,0.6280611098629522,49.771082,225.08330418320688,48.49119112450597
Нц-45-1306,Изразец,Керамика,Целый,cu_data/dataset/Нц-45-1306_orig.jpg,3828,5122,0.7473643108160875,19.607016,223.81246787714494,49.23423735655029
Нц-45-1308,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1308_orig.jpg,9739,3359,2.899374813932718,32.713301,222.64646078771852,54.12926606313054
Нц-45-1434,Плитка,Керамика,Фрагмент,cu_data/dataset/Нц-45-1434_orig.jpg,6594,4292,1.5363466915191053,28.301448,224.04465408742809,40.06282673666703
Нц-45-1436,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1436_orig.jpg,3990,2898,1.3768115942028984,11.56302,221.23659156517934,50.252377051519176
Нц-45-1441,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1441_orig.jpg,7890,2936,2.6873297002724796,23.16504,213.8335697959799,70.57063437003754
Нц-45-1444,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-45-1444_orig.jpg,3168,2888,1.0969529085872576,9.149184,237.17594038987522,43.25308708472259
Нц-45-1445,Крышка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-1445_orig.jpg,3168,3300,0.96,10.4544,220.79660187735945,64.92168070608626
Нц-45-1460,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1460_orig.jpg,5352,3330,1.6072072072072072,17.82216,202.18973921604712,68.19348256614681
Нц-45-1463,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1463_orig.jpg,4224,3168,1.3333333333333333,13.381632,204.86621609382175,77.39681590781773
Нц-45-1466,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1466_orig.jpg,4400,4096,1.07421875,18.0224,194.29078594785747,80.32720389146895
Нц-45-1467,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1467_orig.jpg,3168,3696,0.8571428571428571,11.708928,178.928318800833,93.16252378883746
Нц-45-1476,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1476_orig.jpg,2744,2712,1.0117994100294985,7.441728,219.3735781976086,56.97977906962771
Нц-45-1529,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-1529_orig.jpg,7053,2755,2.560072595281307,19.431015,236.58999211655524,38.3121799332112
Нц-45-1531,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-1531_orig.jpg,3216,3090,1.0407766990291263,9.93744,217.51338996763752,66.70163840771222
Нц-45-1537,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-45-1537_orig.jpg,3464,2232,1.5519713261648747,7.731648,193.17386767564517,95.20309591565552
Нц-45-1562,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-1562_orig.jpg,5796,3360,1.725,19.47456,193.4786252937165,82.34697026973801
Нц-45-1564,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-45-1564_orig.jpg,3084,2328,1.324742268041237,7.179552,205.1146620290514,82.35138654307018
Нц-45-1579,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-45-1579_orig.jpg,2396,2596,0.9229583975346687,6.220016,233.13999529904746,56.39767822850269
Нц-46-067,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-067_orig.jpg,5232,2320,2.2551724137931033,12.13824,242.0173369175982,30.65558709279615
Нц-46-137,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-137_orig.jpg,7842,3732,2.1012861736334405,29.266344,247.40133810359092,24.28248174919175
Нц-46-144,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-144_orig.jpg,7445,3600,2.0680555555555555,26.802,241.63025628684423,28.329081060884246
Нц-46-148,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-46-148_orig.jpg,8668,3982,2.1767955801104972,34.515976,242.27441645186755,31.37627674278347
Нц-46-150,Крышка,Фаянс,Целый,cu_data/dataset/Нц-46-150_orig.jpg,7131,4150,1.7183132530120482,29.59365,236.45167292082365,34.80759611702564
Нц-46-152,Миска,Фаянс,Фрагмент,cu_data/dataset/Нц-46-152_orig.jpg,4948,2694,1.8366740905716408,13.329912,223.478772127928,49.37859607335823
Нц-46-162,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-162_orig.jpg,4565,2626,1.7383853769992383,11.98769,241.9018819305471,35.42332966546554
Нц-46-170,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-46-170_orig.jpg,4429,2988,1.4822623828647925,13.233852,240.36522696994544,27.02185302401745
Нц-46-193,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-193_orig.jpg,7885,3168,2.4889520202020203,24.97968,232.23649252779327,37.47775039718196
Нц-46-204,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-46-204_orig.jpg,12032,8128,1.4803149606299213,97.796096,229.74777929444818,57.06569731015751
Нц-46-210,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-46-210_orig.jpg,6302,2553,2.4684684684684686,16.089006,240.67498930636236,23.44683575782011
Нц-46-211,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-211_orig.jpg,5184,3072,1.6875,15.925248,234.2637531505527,38.46706932351546
Нц-46-221,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-221_orig.jpg,3944,1805,2.1850415512465373,7.11892,243.22793349740314,25.406527298855043
Нц-46-225,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-225_orig.jpg,3486,2267,1.537715041905602,7.902762,236.86756039639477,35.937803733421674
Нц-46-228,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-228_orig.jpg,4316,2264,1.9063604240282686,9.771424,241.25896232388104,27.04329743036214
Нц-46-230,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-46-230_orig.jpg,3538,2551,1.3869070952567621,9.025438,239.16393021590753,32.4031045775338
Нц-46-235,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-46-235_orig.jpg,4168,2374,1.7556866048862678,9.894832,244.60102637417188,27.884917206704074
Нц-46-240,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нц-46-240_orig.jpg,4752,3168,1.5,15.054336,244.0083732022455,32.254935765912364
Нц-46-253,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-46-253_orig.jpg,8260,2588,3.1916537867078825,21.37688,240.19394684038707,24.74589641825405
Нц-46-260,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-260_orig.jpg,6224,5272,1.180576631259484,32.812928,241.003397989963,28.79032486817705
Нц-46-264,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-264_orig.jpg,6303,3212,1.9623287671232876,20.245236,242.19189044441532,25.060569074467036
Нц-46-320,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-320_orig.jpg,4548,2820,1.6127659574468085,12.82536,239.94785471908781,36.620168817058094
Нц-46-335,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-335_orig.jpg,8816,3982,2.213962832747363,35.105312,237.48120784873433,32.25472714199128
Нц-46-336,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-336_orig.jpg,5568,3544,1.5711060948081264,19.732992,242.72792721955193,26.485051900164066
Нц-46-369,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-46-369_orig.jpg,6424,3742,1.7167290219134153,24.038608,232.9144858970203,45.978730900599736
Нц-46-370,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-46-370_orig.jpg,6209,3247,1.9122266707730213,20.160623,222.0195579769534,68.68481610347344
Нц-46-374,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-374_orig.jpg,10790,3380,3.1923076923076925,36.4702,221.5198458010467,63.46396070981536
Нц-46-375,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-375_orig.jpg,9224,3689,2.5004066142586066,34.027336,235.71063147582285,44.944136576920755
Нц-46-385,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-385_orig.jpg,6432,3780,1.7015873015873015,24.31296,236.56600064327833,30.65310956020149
Нц-46-422,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-46-422_orig.jpg,4896,3168,1.5454545454545454,15.510528,244.56996076041597,20.628078953374246
Нц-46-437,Крышка,Керамика,Фрагмент,cu_data/dataset/Нц-46-437_orig.jpg,4368,9668,0.45179975175837817,42.229824,220.6277436612886,66.38074828128464
Нц-46-455,Игрушка,Дерево,Фрагмент,cu_data/dataset/Нц-46-455_orig.jpg,10404,7677,1.3552168815943728,79.871508,240.18125249369277,48.45737346069412
Нц-46-499,Изразец,Керамика,Целый,cu_data/dataset/Нц-46-499_orig.jpg,13008,8976,1.4491978609625669,116.759808,230.7602684507098,52.73224613652521
Нц-46-560,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-46-560_orig.jpg,8576,5456,1.5718475073313782,46.790656,216.86690933192585,67.84503429204781
Нц-46-593,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-593_orig.jpg,7560,5014,1.5077782209812525,37.90584,232.3691926362798,53.28369293995373
Нц-46-727,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-46-727_orig.jpg,11072,4320,2.562962962962963,47.83104,235.4951047200033,42.861230213007126
Нц-46-736,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нц-46-736_orig.jpg,10872,10188,1.0671378091872792,110.763936,234.13319660892753,43.60095163511744
Нц-47-324,Изразец,Глина,Фрагмент,cu_data/dataset/Нц-47-324_orig.jpg,5842,2490,2.3461847389558232,14.54658,197.51535655345333,79.79809230384225
Нц-48-016,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-016_orig.jpg,5231,2394,2.185045948203843,12.523014,235.1456875850068,40.737918436357326
Нц-48-027,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-48-027_orig.jpg,7722,5623,1.373288280277432,43.420806,227.0337408752845,59.36228239252094
Нц-48-041,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-041_orig.jpg,5737,5160,1.1118217054263566,29.60292,230.35299629225767,49.59138940942386
Нц-48-054,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-054_orig.jpg,5651,3432,1.6465617715617715,19.394232,210.76728027522134,64.2225917525545
Нц-48-073,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-073_orig.jpg,9720,3828,2.5391849529780566,37.20816,216.89133594172174,77.27485523099597
Нц-48-074,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-074_orig.jpg,5699,6374,0.8941010354565422,36.325426,202.26405053951282,90.57586076424015
Нц-48-217,Миска,Керамика,Фрагмент,cu_data/dataset/Нц-48-217_orig.jpg,3456,8208,0.42105263157894735,28.366848,215.90297622539288,63.24342832456782
Нц-48-304,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-304_orig.jpg,5424,2992,1.8128342245989304,16.228608,214.8120478971456,66.44228579604426
Нц-48-326,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-48-326_orig.jpg,5934,3168,1.8731060606060606,18.798912,242.1445567346309,29.861297757633963
Нц-48-334,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-48-334_orig.jpg,5724,3810,1.5023622047244094,21.80844,245.71213632581393,21.15357415244094
Нц-48-341,Миска,Фаянс,Фрагмент,cu_data/dataset/Нц-48-341_orig.jpg,3078,7800,0.3946153846153846,24.0084,183.20649456023725,89.92637377549433
Нц-48-342,Миска,Фаянс,Фрагмент,cu_data/dataset/Нц-48-342_orig.jpg,6570,2862,2.2955974842767297,18.80334,197.4960305101824,85.50691974312697
Нц-48-360,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-360_orig.jpg,2184,2840,0.7690140845070422,6.20256,211.82255810504049,81.29144485356575
Нц-48-375,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-48-375_orig.jpg,3176,2760,1.1507246376811595,8.76576,224.257133209214,53.80844897281306
Нц-48-376,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-376_orig.jpg,8196,5467,1.4991768794585696,44.807532,227.57831770337182,60.64859568693893
Нц-48-378,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-48-378_orig.jpg,9059,5555,1.6307830783078308,50.322745,223.92900090538913,68.40876728277526
Нц-49-010,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-49-010_orig.jpg,5184,5326,0.9733383402177995,27.609984,211.5464741546633,70.73125727923423
Нц-49-011,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-49-011_orig.jpg,10586,6892,1.5359837492745212,72.958712,232.56276791180196,44.13532512864615
Нц-49-074,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-49-074_orig.jpg,4198,4584,0.9157940663176265,19.243632,227.97556285979,47.293210510390026
Нц-49-111,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-49-111_orig.jpg,7224,3376,2.139810426540284,24.388224,222.77354673304626,55.70879456814223
Нц-49-166,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-49-166_orig.jpg,6215,3102,2.00354609929078,19.27893,226.65752668846247,56.6553489470744
Нц-52-002,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-002_orig.jpg,2496,2288,1.0909090909090908,5.710848,228.9882657823613,49.52568224194503
Нц-52-016,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-016_orig.jpg,4816,2612,1.8437978560490047,12.579392,211.332453587582,67.47651400731247
Нц-52-161,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-161_orig.jpg,5148,4464,1.153225806451613,22.980672,188.98111790058474,100.46335339225526
Нц-52-164,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-164_orig.jpg,3016,3888,0.7757201646090535,11.726208,199.50612454313162,87.56241973336529
Нц-52-170,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-170_orig.jpg,3928,3936,0.9979674796747967,15.460608,200.89162267529625,93.02810458835718
Нц-52-171,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-171_orig.jpg,3681,4259,0.8642873914064334,15.677379,175.29681283672053,94.64139210328722
Нц-52-181,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-181_orig.jpg,2826,4128,0.684593023255814,11.665728,198.69403509722383,96.00674973938611
Нц-52-220,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-220_orig.jpg,4452,5065,0.8789733464955577,22.54938,173.68384558688533,92.68251425937193
Нц-52-221,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-221_orig.jpg,3570,5390,0.6623376623376623,19.2423,161.2819007083353,96.3656164425563
Нц-52-255,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-52-255_orig.jpg,6367,3288,1.9364355231143553,20.934696,225.5284256177719,53.236927981327774
Нц-52-389,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-52-389_orig.jpg,6211,3375,1.8402962962962963,20.962125,241.73187176077488,36.28545463100108
Нц-52-397,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-397_orig.jpg,6232,3312,1.8816425120772946,20.640384,228.95432043964556,48.44458499798222
Нц-52-505,Тарелка,Керамика,Фрагмент,cu_data/dataset/Нц-52-505_orig.jpg,5212,3342,1.5595451825254338,17.418504,230.1274578842515,49.81078613726704
Нц-52-506,Крышка,Керамика,Фрагмент,cu_data/dataset/Нц-52-506_orig.jpg,2950,6005,0.4912572855953372,17.71475,231.49964970810575,51.58158229226772
Нц-52-514,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-52-514_orig.jpg,4194,2448,1.713235294117647,10.266912,234.9383874138592,41.57748079192345
Нц-53-021,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-53-021_orig.jpg,5130,3120,1.6442307692307692,16.0056,222.967281930491,54.119982540696775
Нц-53-066,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-53-066_orig.jpg,5394,2646,2.0385487528344672,14.272524,198.26712168546126,73.95801521340356
Нц-53-067,Изразец,Керамика,Фрагмент,cu_data/dataset/Нц-53-067_orig.jpg,4794,3168,1.5132575757575757,15.187392,211.9559409322329,66.0139067204139
Нц-53-349,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нц-53-349_orig.jpg,8432,4125,2.0441212121212122,34.782,245.37475575489236,28.3826950865478
Нейш3А-2018-0018,Крышка,Фарфор,Целый,cu_data/dataset/Нейш3А-2018-0018_orig.jpg,2119,2026,1.045903257650543,4.293094,228.7917293060281,55.74902239221148
Нейш3А-2018-0097,Крышка,Стекло,Целый,cu_data/dataset/Нейш3А-2018-0097_orig.jpg,2637,3248,0.811884236453202,8.564976,216.62082909903464,52.01712406677036
Нейш3А-2018-0102,Крышка,Стекло,Фрагмент,cu_data/dataset/Нейш3А-2018-0102_orig.jpg,2383,2817,0.8459353922612709,6.712911,239.3840480927971,31.326754386664557
Нейш3А-2018-0105,Блюдце,Керамика,Фрагмент,cu_data/dataset/Нейш3А-2018-0105_orig.jpg,2059,2030,1.0142857142857142,4.17977,66.30654366149334,111.65017530022061
Нейш3А-2018-0108,Крышка,Фаянс,Фрагмент,cu_data/dataset/Нейш3А-2018-0108_orig.jpg,2517,2151,1.1701534170153418,5.414067,225.5878661395706,61.25738250828687
Нейш3А-2018-0111,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нейш3А-2018-0111_orig.jpg,2749,1811,1.5179458862506903,4.978439,225.9426666337246,51.7304404069273
Нейш3А-2018-0117,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нейш3А-2018-0117_orig.jpg,1835,1803,1.0177481974486966,3.308505,142.23103304967046,126.47008692248467
Нейш3А-2018-0118,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нейш3А-2018-0118_orig.jpg,1994,1749,1.1400800457404232,3.487506,238.1988432421335,40.52205197382549
Нейш3А-2018-0138,Тарелка,Фарфор,Фрагмент,cu_data/dataset/Нейш3А-2018-0138_orig.jpg,2018,2036,0.9911591355599214,4.108648,247.0085131816273,28.30209811014221
Нейш3А-2018-0189,Крышка,Стекло,Фрагмент,cu_data/dataset/Нейш3А-2018-0189_orig.jpg,3373,2369,1.4238075137188688,7.990637,200.43823135335353,87.7124882312466
Нейш3А-2018-0203,Тарелка,Стекло,Фрагмент,cu_data/dataset/Нейш3А-2018-0203_orig.jpg,3630,3077,1.1797205069873253,11.16951,222.31272094001142,49.32917057823963
Нейш3А-2018-0206,Блюдце,Стекло,Фрагмент,cu_data/dataset/Нейш3А-2018-0206_orig.jpg,2465,1788,1.378635346756152,4.40742,223.32429146000757,57.46762648920217
Нейш3А-2018-0210,Блюдце,Стекло,Фрагмент,cu_data/dataset/Нейш3А-2018-0210_orig.jpg,2333,2363,0.9873042742276766,5.512879,215.74022853273823,50.317438244653
Нейш3А-2018-0244,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нейш3А-2018-0244_orig.jpg,1780,2381,0.747585048299034,4.23818,212.00840777566472,46.23106435305508
Нейш3А-2018-0247,Блюдце,Фарфор,Фрагмент,cu_data/dataset/Нейш3А-2018-0247_orig.jpg,2415,2447,0.9869227625664079,5.909505,241.805948270343,30.870624967238466
Нейш3А-2018-0248,Тарелка,Фаянс,Фрагмент,cu_data/dataset/Нейш3А-2018-0248_orig.jpg,3013,1701,1.7713109935332159,5.125113,238.93970201242394,42.80097480009842
