code,image_path,group_key,split,name_norm,material_norm,fragm_norm
Нц-44-0131,cu_data/dataset/Нц-44-0131_orig.jpg,Нц-44-0131,val,изразец,керамика,фрагмент
Нц-44-0353,cu_data/dataset/Нц-44-0353_orig.jpg,Нц-44-0353,train,изразец,керамика,фрагмент
Нц-44-0458,cu_data/dataset/Нц-44-0458_orig.jpg,Нц-44-0458,val,тарелка,керамика,фрагмент
Нц-44-0498,cu_data/dataset/Нц-44-0498_orig.jpg,Нц-44-0498,train,изразец,керамика,фрагмент
Нц-44-0500,cu_data/dataset/Нц-44-0500_orig.jpg,Нц-44-0500,test,изразец,керамика,фрагмент
Нц-44-0870,cu_data/dataset/Нц-44-0870_orig.jpg,Нц-44-0870,train,изразец,керамика,целый
Нц-44-1035,cu_data/dataset/Нц-44-1035_orig.jpg,Нц-44-1035,train,тарелка,керамика,фрагмент
Нц-44-1075,cu_data/dataset/Нц-44-1075_orig.jpg,Нц-44-1075,val,тарелка,керамика,фрагмент
Нц-44-1077,cu_data/dataset/Нц-44-1077_orig.jpg,Нц-44-1077,train,тарелка,керамика,фрагмент
Нц-44-1159,cu_data/dataset/Нц-44-1159_orig.jpg,Нц-44-1159,train,изразец,керамика,фрагмент
Нц-44-1181,cu_data/dataset/Нц-44-1181_orig.jpg,Нц-44-1181,test,изразец,керамика,фрагмент
Нц-44-1182,cu_data/dataset/Нц-44-1182_orig.jpg,Нц-44-1182,train,изразец,керамика,фрагмент
Нц-45-0092,cu_data/dataset/Нц-45-0092_orig.jpg,Нц-45-0092,val,изразец,керамика,фрагмент
Нц-44-1771,cu_data/dataset/Нц-44-1771_orig.jpg,Нц-44-1771,train,тарелка,керамика,фрагмент
Нц-44-1814,cu_data/dataset/Нц-44-1814_orig.jpg,Нц-44-1814,test,тарелка,керамика,фрагмент
Нц-45-0009,cu_data/dataset/Нц-45-0009_orig.jpg,Нц-45-0009,train,тарелка,керамика,фрагмент
Нц-45-0012,cu_data/dataset/Нц-45-0012_orig.jpg,Нц-45-0012,train,тарелка,керамика,фрагмент
Нц-45-0018,cu_data/dataset/Нц-45-0018_orig.jpg,Нц-45-0018,val,тарелка,керамика,фрагмент
Нц-45-0019,cu_data/dataset/Нц-45-0019_orig.jpg,Нц-45-0019,val,тарелка,керамика,фрагмент
Нц-45-0020,cu_data/dataset/Нц-45-0020_orig.jpg,Нц-45-0020,train,тарелка,керамика,фрагмент
Нц-45-0021,cu_data/dataset/Нц-45-0021_orig.jpg,Нц-45-0021,train,тарелка,керамика,фрагмент
Нц-45-0035,cu_data/dataset/Нц-45-0035_orig.jpg,Нц-45-0035,train,изразец,керамика,фрагмент
Нц-45-0036,cu_data/dataset/Нц-45-0036_orig.jpg,Нц-45-0036,val,изразец,керамика,фрагмент
Нц-45-0046,cu_data/dataset/Нц-45-0046_orig.jpg,Нц-45-0046,train,изразец,керамика,фрагмент
Нц-45-0070,cu_data/dataset/Нц-45-0070_orig.jpg,Нц-45-0070,train,изразец,керамика,фрагмент
Нц-45-0230,cu_data/dataset/Нц-45-0230_orig.jpg,Нц-45-0230,test,тарелка,керамика,фрагмент
Нц-45-0102,cu_data/dataset/Нц-45-0102_orig.jpg,Нц-45-0102,train,тарелка,керамика,фрагмент
Нц-45-0121,cu_data/dataset/Нц-45-0121_orig.jpg,Нц-45-0121,test,тарелка,керамика,фрагмент
Нц-45-0160,cu_data/dataset/Нц-45-0160_orig.jpg,Нц-45-0160,train,изразец,керамика,фрагмент
Нц-45-0198,cu_data/dataset/Нц-45-0198_orig.jpg,Нц-45-0198,train,изразец,керамика,фрагмент
Нц-45-0199,cu_data/dataset/Нц-45-0199_orig.jpg,Нц-45-0199,test,изразец,керамика,фрагмент
Нц-45-0203,cu_data/dataset/Нц-45-0203_orig.jpg,Нц-45-0203,train,изразец,керамика,фрагмент
Нц-45-0233,cu_data/dataset/Нц-45-0233_orig.jpg,Нц-45-0233,val,изразец,керамика,фрагмент
Нц-45-0235,cu_data/dataset/Нц-45-0235_orig.jpg,Нц-45-0235,train,изразец,керамика,фрагмент
Нц-45-0253,cu_data/dataset/Нц-45-0253_orig.jpg,Нц-45-0253,train,изразец,керамика,фрагмент
Нц-45-0273,cu_data/dataset/Нц-45-0273_orig.jpg,Нц-45-0273,val,тарелка,керамика,фрагмент
Нц-45-0278,cu_data/dataset/Нц-45-0278_orig.jpg,Нц-45-0278,train,изразец,керамика,фрагмент
Нц-45-0287,cu_data/dataset/Нц-45-0287_orig.jpg,Нц-45-0287,val,тарелка,керамика,фрагмент
Нц-45-0357,cu_data/dataset/Нц-45-0357_orig.jpg,Нц-45-0357,train,тарелка,керамика,фрагмент
Нц-45-0370,cu_data/dataset/Нц-45-0370_orig.jpg,Нц-45-0370,train,тарелка,керамика,фрагмент
Нц-45-0371,cu_data/dataset/Нц-45-0371_orig.jpg,Нц-45-0371,train,тарелка,керамика,фрагмент
Нц-45-0375,cu_data/dataset/Нц-45-0375_orig.jpg,Нц-45-0375,val,изразец,керамика,фрагмент
Нц-45-0391,cu_data/dataset/Нц-45-0391_orig.jpg,Нц-45-0391,train,тарелка,керамика,фрагмент
Нц-45-0392,cu_data/dataset/Нц-45-0392_orig.jpg,Нц-45-0392,val,тарелка,керамика,фрагмент
Нц-45-0407,cu_data/dataset/Нц-45-0407_orig.jpg,Нц-45-0407,test,тарелка,керамика,фрагмент
Нц-45-0408,cu_data/dataset/Нц-45-0408_orig.jpg,Нц-45-0408,val,изразец,керамика,фрагмент
Нц-45-0409,cu_data/dataset/Нц-45-0409_orig.jpg,Нц-45-0409,train,изразец,керамика,фрагмент
Нц-45-0416,cu_data/dataset/Нц-45-0416_orig.jpg,Нц-45-0416,train,тарелка,керамика,фрагмент
Нц-45-0437,cu_data/dataset/Нц-45-0437_orig.jpg,Нц-45-0437,train,изразец,керамика,фрагмент
Нц-45-0438,cu_data/dataset/Нц-45-0438_orig.jpg,Нц-45-0438,val,изразец,керамика,фрагмент
Нц-45-0472,cu_data/dataset/Нц-45-0472_orig.jpg,Нц-45-0472,val,изразец,керамика,фрагмент
Нц-45-0513,cu_data/dataset/Нц-45-0513_orig.jpg,Нц-45-0513,train,изразец,керамика,фрагмент
Нц-45-0514,cu_data/dataset/Нц-45-0514_orig.jpg,Нц-45-0514,train,изразец,керамика,фрагмент
Нц-45-0515,cu_data/dataset/Нц-45-0515_orig.jpg,Нц-45-0515,train,изразец,керамика,фрагмент
Нц-45-0516,cu_data/dataset/Нц-45-0516_orig.jpg,Нц-45-0516,train,изразец,керамика,фрагмент
Нц-45-0522,cu_data/dataset/Нц-45-0522_orig.jpg,Нц-45-0522,train,изразец,керамика,фрагмент
Нц-45-0530,cu_data/dataset/Нц-45-0530_orig.jpg,Нц-45-0530,train,тарелка,керамика,фрагмент
Нц-45-0532,cu_data/dataset/Нц-45-0532_orig.jpg,Нц-45-0532,train,изразец,керамика,фрагмент
Нц-45-0540,cu_data/dataset/Нц-45-0540_orig.jpg,Нц-45-0540,test,изразец,керамика,фрагмент
Нц-45-0550,cu_data/dataset/Нц-45-0550_orig.jpg,Нц-45-0550,train,тарелка,керамика,фрагмент
Нц-45-0558,cu_data/dataset/Нц-45-0558_orig.jpg,Нц-45-0558,val,тарелка,керамика,фрагмент
Нц-45-0567,cu_data/dataset/Нц-45-0567_orig.jpg,Нц-45-0567,train,тарелка,керамика,фрагмент
Нц-45-0573,cu_data/dataset/Нц-45-0573_orig.jpg,Нц-45-0573,test,изразец,керамика,фрагмент
Нц-45-0599,cu_data/dataset/Нц-45-0599_orig.jpg,Нц-45-0599,train,изразец,керамика,фрагмент
Нц-45-0600,cu_data/dataset/Нц-45-0600_orig.jpg,Нц-45-0600,train,тарелка,керамика,фрагмент
Нц-45-0612,cu_data/dataset/Нц-45-0612_orig.jpg,Нц-45-0612,train,тарелка,керамика,фрагмент
Нц-45-0850,cu_data/dataset/Нц-45-0850_orig.jpg,Нц-45-0850,train,тарелка,керамика,фрагмент
Нц-45-0863,cu_data/dataset/Нц-45-0863_orig.jpg,Нц-45-0863,train,тарелка,керамика,фрагмент
Нц-45-0885,cu_data/dataset/Нц-45-0885_orig.jpg,Нц-45-0885,train,тарелка,керамика,фрагмент
Нц-45-0905,cu_data/dataset/Нц-45-0905_orig.jpg,Нц-45-0905,train,тарелка,керамика,фрагмент
Нц-45-0907,cu_data/dataset/Нц-45-0907_orig.jpg,Нц-45-0907,train,тарелка,керамика,фрагмент
Нц-45-0998,cu_data/dataset/Нц-45-0998_orig.jpg,Нц-45-0998,train,тарелка,керамика,фрагмент
Нц-45-1013,cu_data/dataset/Нц-45-1013_orig.jpg,Нц-45-1013,train,изразец,керамика,фрагмент
Нц-45-1035,cu_data/dataset/Нц-45-1035_orig.jpg,Нц-45-1035,test,изразец,керамика,фрагмент
Нц-45-1079,cu_data/dataset/Нц-45-1079_orig.jpg,Нц-45-1079,test,тарелка,керамика,фрагмент
Нц-45-1085,cu_data/dataset/Нц-45-1085_orig.jpg,Нц-45-1085,train,тарелка,керамика,фрагмент
Нц-45-1232,cu_data/dataset/Нц-45-1232_orig.jpg,Нц-45-1232,train,изразец,керамика,целый
Нц-45-1233,cu_data/dataset/Нц-45-1233_orig.jpg,Нц-45-1233,train,изразец,керамика,целый
Нц-45-1236,cu_data/dataset/Нц-45-1236_orig.jpg,Нц-45-1236,train,изразец,керамика,фрагмент
Нц-45-1239,cu_data/dataset/Нц-45-1239_orig.jpg,Нц-45-1239,train,крышка,керамика,фрагмент
Нц-45-1242,cu_data/dataset/Нц-45-1242_orig.jpg,Нц-45-1242,train,изразец,керамика,фрагмент
Нц-45-1243,cu_data/dataset/Нц-45-1243_orig.jpg,Нц-45-1243,val,изразец,керамика,фрагмент
Нц-45-1257,cu_data/dataset/Нц-45-1257_orig.jpg,Нц-45-1257,train,крышка,керамика,фрагмент
Нц-45-1259,cu_data/dataset/Нц-45-1259_orig.jpg,Нц-45-1259,train,изразец,керамика,целый
Нц-45-1265,cu_data/dataset/Нц-45-1265_orig.jpg,Нц-45-1265,train,тарелка,керамика,фрагмент
Нц-45-1267,cu_data/dataset/Нц-45-1267_orig.jpg,Нц-45-1267,train,изразец,керамика,целый
Нц-45-1287,cu_data/dataset/Нц-45-1287_orig.jpg,Нц-45-1287,train,изразец,керамика,целый
Нц-45-1288,cu_data/dataset/Нц-45-1288_orig.jpg,Нц-45-1288,train,изразец,керамика,целый
Нц-45-1296,cu_data/dataset/Нц-45-1296_orig.jpg,Нц-45-1296,train,крышка,керамика,целый
Нц-45-1299,cu_data/dataset/Нц-45-1299_orig.jpg,Нц-45-1299,train,изразец,керамика,фрагмент
Нц-45-1306,cu_data/dataset/Нц-45-1306_orig.jpg,Нц-45-1306,test,изразец,керамика,целый
Нц-45-1308,cu_data/dataset/Нц-45-1308_orig.jpg,Нц-45-1308,test,изразец,керамика,фрагмент
Нц-45-1434,cu_data/dataset/Нц-45-1434_orig.jpg,Нц-45-1434,val,изразец,керамика,фрагмент
Нц-45-1436,cu_data/dataset/Нц-45-1436_orig.jpg,Нц-45-1436,train,изразец,керамика,фрагмент
Нц-45-1441,cu_data/dataset/Нц-45-1441_orig.jpg,Нц-45-1441,train,изразец,керамика,фрагмент
Нц-45-1444,cu_data/dataset/Нц-45-1444_orig.jpg,Нц-45-1444,test,тарелка,керамика,фрагмент
Нц-45-1445,cu_data/dataset/Нц-45-1445_orig.jpg,Нц-45-1445,val,крышка,керамика,фрагмент
Нц-45-1460,cu_data/dataset/Нц-45-1460_orig.jpg,Нц-45-1460,test,изразец,керамика,фрагмент
Нц-45-1463,cu_data/dataset/Нц-45-1463_orig.jpg,Нц-45-1463,train,изразец,керамика,фрагмент
Нц-45-1466,cu_data/dataset/Нц-45-1466_orig.jpg,Нц-45-1466,train,изразец,керамика,фрагмент
Нц-45-1467,cu_data/dataset/Нц-45-1467_orig.jpg,Нц-45-1467,test,изразец,керамика,фрагмент
Нц-45-1476,cu_data/dataset/Нц-45-1476_orig.jpg,Нц-45-1476,train,изразец,керамика,фрагмент
Нц-45-1529,cu_data/dataset/Нц-45-1529_orig.jpg,Нц-45-1529,val,тарелка,керамика,фрагмент
Нц-45-1531,cu_data/dataset/Нц-45-1531_orig.jpg,Нц-45-1531,train,тарелка,керамика,фрагмент
Нц-45-1537,cu_data/dataset/Нц-45-1537_orig.jpg,Нц-45-1537,train,изразец,керамика,фрагмент
Нц-45-1562,cu_data/dataset/Нц-45-1562_orig.jpg,Нц-45-1562,train,тарелка,керамика,фрагмент
Нц-45-1564,cu_data/dataset/Нц-45-1564_orig.jpg,Нц-45-1564,train,тарелка,керамика,фрагмент
Нц-45-1579,cu_data/dataset/Нц-45-1579_orig.jpg,Нц-45-1579,train,тарелка,керамика,фрагмент
Нц-46-067,cu_data/dataset/Нц-46-067_orig.jpg,Нц-46-067,train,тарелка,керамика,фрагмент
Нц-46-137,cu_data/dataset/Нц-46-137_orig.jpg,Нц-46-137,train,тарелка,керамика,фрагмент
Нц-46-144,cu_data/dataset/Нц-46-144_orig.jpg,Нц-46-144,train,тарелка,керамика,фрагмент
Нц-46-148,cu_data/dataset/Нц-46-148_orig.jpg,Нц-46-148,train,изразец,керамика,фрагмент
Нц-46-150,cu_data/dataset/Нц-46-150_orig.jpg,Нц-46-150,train,крышка,керамика,целый
Нц-46-152,cu_data/dataset/Нц-46-152_orig.jpg,Нц-46-152,train,тарелка,керамика,фрагмент
Нц-46-162,cu_data/dataset/Нц-46-162_orig.jpg,Нц-46-162,test,тарелка,керамика,фрагмент
Нц-46-170,cu_data/dataset/Нц-46-170_orig.jpg,Нц-46-170,train,тарелка,керамика,фрагмент
Нц-46-193,cu_data/dataset/Нц-46-193_orig.jpg,Нц-46-193,train,тарелка,керамика,фрагмент
Нц-46-204,cu_data/dataset/Нц-46-204_orig.jpg,Нц-46-204,test,изразец,керамика,фрагмент
Нц-46-210,cu_data/dataset/Нц-46-210_orig.jpg,Нц-46-210,train,тарелка,керамика,фрагмент
Нц-46-211,cu_data/dataset/Нц-46-211_orig.jpg,Нц-46-211,train,тарелка,керамика,фрагмент
Нц-46-221,cu_data/dataset/Нц-46-221_orig.jpg,Нц-46-221,train,тарелка,керамика,фрагмент
Нц-46-225,cu_data/dataset/Нц-46-225_orig.jpg,Нц-46-225,test,тарелка,керамика,фрагмент
Нц-46-228,cu_data/dataset/Нц-46-228_orig.jpg,Нц-46-228,train,тарелка,керамика,фрагмент
Нц-46-230,cu_data/dataset/Нц-46-230_orig.jpg,Нц-46-230,train,тарелка,керамика,фрагмент
Нц-46-235,cu_data/dataset/Нц-46-235_orig.jpg,Нц-46-235,train,тарелка,керамика,фрагмент
Нц-46-240,cu_data/dataset/Нц-46-240_orig.jpg,Нц-46-240,val,тарелка,керамика,фрагмент
Нц-46-253,cu_data/dataset/Нц-46-253_orig.jpg,Нц-46-253,train,тарелка,керамика,фрагмент
Нц-46-260,cu_data/dataset/Нц-46-260_orig.jpg,Нц-46-260,val,тарелка,керамика,фрагмент
Нц-46-264,cu_data/dataset/Нц-46-264_orig.jpg,Нц-46-264,val,тарелка,керамика,фрагмент
Нц-46-320,cu_data/dataset/Нц-46-320_orig.jpg,Нц-46-320,val,тарелка,керамика,фрагмент
Нц-46-335,cu_data/dataset/Нц-46-335_orig.jpg,Нц-46-335,test,тарелка,керамика,фрагмент
Нц-46-336,cu_data/dataset/Нц-46-336_orig.jpg,Нц-46-336,train,тарелка,керамика,фрагмент
Нц-46-369,cu_data/dataset/Нц-46-369_orig.jpg,Нц-46-369,val,изразец,керамика,фрагмент
Нц-46-370,cu_data/dataset/Нц-46-370_orig.jpg,Нц-46-370,train,изразец,керамика,фрагмент
Нц-46-374,cu_data/dataset/Нц-46-374_orig.jpg,Нц-46-374,train,тарелка,керамика,фрагмент
Нц-46-375,cu_data/dataset/Нц-46-375_orig.jpg,Нц-46-375,train,тарелка,керамика,фрагмент
Нц-46-385,cu_data/dataset/Нц-46-385_orig.jpg,Нц-46-385,train,тарелка,керамика,фрагмент
Нц-46-422,cu_data/dataset/Нц-46-422_orig.jpg,Нц-46-422,train,тарелка,керамика,фрагмент
Нц-46-437,cu_data/dataset/Нц-46-437_orig.jpg,Нц-46-437,train,крышка,керамика,фрагмент
Нц-46-455,cu_data/dataset/Нц-46-455_orig.jpg,Нц-46-455,train,игрушка,органика,фрагмент
Нц-46-499,cu_data/dataset/Нц-46-499_orig.jpg,Нц-46-499,train,изразец,керамика,целый
Нц-46-560,cu_data/dataset/Нц-46-560_orig.jpg,Нц-46-560,train,изразец,керамика,фрагмент
Нц-46-593,cu_data/dataset/Нц-46-593_orig.jpg,Нц-46-593,train,тарелка,керамика,фрагмент
Нц-46-727,cu_data/dataset/Нц-46-727_orig.jpg,Нц-46-727,train,тарелка,керамика,фрагмент
Нц-46-736,cu_data/dataset/Нц-46-736_orig.jpg,Нц-46-736,train,тарелка,керамика,фрагмент
Нц-47-324,cu_data/dataset/Нц-47-324_orig.jpg,Нц-47-324,val,изразец,керамика,фрагмент
Нц-48-016,cu_data/dataset/Нц-48-016_orig.jpg,Нц-48-016,train,изразец,керамика,фрагмент
Нц-48-027,cu_data/dataset/Нц-48-027_orig.jpg,Нц-48-027,train,тарелка,керамика,фрагмент
Нц-48-041,cu_data/dataset/Нц-48-041_orig.jpg,Нц-48-041,test,изразец,керамика,фрагмент
Нц-48-054,cu_data/dataset/Нц-48-054_orig.jpg,Нц-48-054,train,изразец,керамика,фрагмент
Нц-48-073,cu_data/dataset/Нц-48-073_orig.jpg,Нц-48-073,train,изразец,керамика,фрагмент
Нц-48-074,cu_data/dataset/Нц-48-074_orig.jpg,Нц-48-074,val,изразец,керамика,фрагмент
Нц-48-217,cu_data/dataset/Нц-48-217_orig.jpg,Нц-48-217,val,тарелка,керамика,фрагмент
Нц-48-304,cu_data/dataset/Нц-48-304_orig.jpg,Нц-48-304,train,изразец,керамика,фрагмент
Нц-48-326,cu_data/dataset/Нц-48-326_orig.jpg,Нц-48-326,val,тарелка,керамика,фрагмент
Нц-48-334,cu_data/dataset/Нц-48-334_orig.jpg,Нц-48-334,train,тарелка,керамика,фрагмент
Нц-48-341,cu_data/dataset/Нц-48-341_orig.jpg,Нц-48-341,train,тарелка,керамика,фрагмент
Нц-48-342,cu_data/dataset/Нц-48-342_orig.jpg,Нц-48-342,test,тарелка,керамика,фрагмент
Нц-48-360,cu_data/dataset/Нц-48-360_orig.jpg,Нц-48-360,train,изразец,керамика,фрагмент
Нц-48-375,cu_data/dataset/Нц-48-375_orig.jpg,Нц-48-375,train,тарелка,керамика,фрагмент
Нц-48-376,cu_data/dataset/Нц-48-376_orig.jpg,Нц-48-376,val,изразец,керамика,фрагмент
Нц-48-378,cu_data/dataset/Нц-48-378_orig.jpg,Нц-48-378,train,изразец,керамика,фрагмент
Нц-49-010,cu_data/dataset/Нц-49-010_orig.jpg,Нц-49-010,train,изразец,керамика,фрагмент
Нц-49-011,cu_data/dataset/Нц-49-011_orig.jpg,Нц-49-011,train,изразец,керамика,фрагмент
Нц-49-074,cu_data/dataset/Нц-49-074_orig.jpg,Нц-49-074,test,тарелка,керамика,фрагмент
Нц-49-111,cu_data/dataset/Нц-49-111_orig.jpg,Нц-49-111,val,изразец,керамика,фрагмент
Нц-49-166,cu_data/dataset/Нц-49-166_orig.jpg,Нц-49-166,train,тарелка,керамика,фрагмент
Нц-52-002,cu_data/dataset/Нц-52-002_orig.jpg,Нц-52-002,train,изразец,керамика,фрагмент
Нц-52-016,cu_data/dataset/Нц-52-016_orig.jpg,Нц-52-016,train,изразец,керамика,фрагмент
Нц-52-161,cu_data/dataset/Нц-52-161_orig.jpg,Нц-52-161,train,изразец,керамика,фрагмент
Нц-52-164,cu_data/dataset/Нц-52-164_orig.jpg,Нц-52-164,test,изразец,керамика,фрагмент
Нц-52-170,cu_data/dataset/Нц-52-170_orig.jpg,Нц-52-170,train,изразец,керамика,фрагмент
Нц-52-171,cu_data/dataset/Нц-52-171_orig.jpg,Нц-52-171,val,изразец,керамика,фрагмент
Нц-52-181,cu_data/dataset/Нц-52-181_orig.jpg,Нц-52-181,val,изразец,керамика,фрагмент
Нц-52-220,cu_data/dataset/Нц-52-220_orig.jpg,Нц-52-220,train,изразец,керамика,фрагмент
Нц-52-221,cu_data/dataset/Нц-52-221_orig.jpg,Нц-52-221,val,изразец,керамика,фрагмент
Нц-52-255,cu_data/dataset/Нц-52-255_orig.jpg,Нц-52-255,train,тарелка,керамика,фрагмент
Нц-52-389,cu_data/dataset/Нц-52-389_orig.jpg,Нц-52-389,train,тарелка,керамика,фрагмент
Нц-52-397,cu_data/dataset/Нц-52-397_orig.jpg,Нц-52-397,train,изразец,керамика,фрагмент
Нц-52-505,cu_data/dataset/Нц-52-505_orig.jpg,Нц-52-505,val,тарелка,керамика,фрагмент
Нц-52-506,cu_data/dataset/Нц-52-506_orig.jpg,Нц-52-506,train,крышка,керамика,фрагмент
Нц-52-514,cu_data/dataset/Нц-52-514_orig.jpg,Нц-52-514,test,изразец,керамика,фрагмент
Нц-53-021,cu_data/dataset/Нц-53-021_orig.jpg,Нц-53-021,train,изразец,керамика,фрагмент
Нц-53-066,cu_data/dataset/Нц-53-066_orig.jpg,Нц-53-066,train,изразец,керамика,фрагмент
Нц-53-067,cu_data/dataset/Нц-53-067_orig.jpg,Нц-53-067,train,изразец,керамика,фрагмент
Нц-53-349,cu_data/dataset/Нц-53-349_orig.jpg,Нц-53-349,train,тарелка,керамика,фрагмент
Нейш3А-2018-0018,cu_data/dataset/Нейш3А-2018-0018_orig.jpg,Нейш3А-2018-0018,train,крышка,керамика,целый
Нейш3А-2018-0097,cu_data/dataset/Нейш3А-2018-0097_orig.jpg,Нейш3А-2018-0097,val,крышка,стекло,целый
Нейш3А-2018-0102,cu_data/dataset/Нейш3А-2018-0102_orig.jpg,Нейш3А-2018-0102,train,крышка,стекло,фрагмент
Нейш3А-2018-0105,cu_data/dataset/Нейш3А-2018-0105_orig.jpg,Нейш3А-2018-0105,train,тарелка,керамика,фрагмент
Нейш3А-2018-0108,cu_data/dataset/Нейш3А-2018-0108_orig.jpg,Нейш3А-2018-0108,train,крышка,керамика,фрагмент
Нейш3А-2018-0111,cu_data/dataset/Нейш3А-2018-0111_orig.jpg,Нейш3А-2018-0111,train,тарелка,керамика,фрагмент
Нейш3А-2018-0117,cu_data/dataset/Нейш3А-2018-0117_orig.jpg,Нейш3А-2018-0117,train,тарелка,керамика,фрагмент
Нейш3А-2018-0118,cu_data/dataset/Нейш3А-2018-0118_orig.jpg,Нейш3А-2018-0118,train,тарелка,керамика,фрагмент
Нейш3А-2018-0138,cu_data/dataset/Нейш3А-2018-0138_orig.jpg,Нейш3А-2018-0138,train,тарелка,керамика,фрагмент
Нейш3А-2018-0189,cu_data/dataset/Нейш3А-2018-0189_orig.jpg,Нейш3А-2018-0189,train,крышка,стекло,фрагмент
Нейш3А-2018-0203,cu_data/dataset/Нейш3А-2018-0203_orig.jpg,Нейш3А-2018-0203,train,тарелка,стекло,фрагмент
Нейш3А-2018-0206,cu_data/dataset/Нейш3А-2018-0206_orig.jpg,Нейш3А-2018-0206,train,тарелка,стекло,фрагмент
Нейш3А-2018-0210,cu_data/dataset/Нейш3А-2018-0210_orig.jpg,Нейш3А-2018-0210,train,тарелка,стекло,фрагмент
Нейш3А-2018-0244,cu_data/dataset/Нейш3А-2018-0244_orig.jpg,Нейш3А-2018-0244,train,тарелка,керамика,фрагмент
Нейш3А-2018-0247,cu_data/dataset/Нейш3А-2018-0247_orig.jpg,Нейш3А-2018-0247,train,тарелка,керамика,фрагмент
Нейш3А-2018-0248,cu_data/dataset/Нейш3А-2018-0248_orig.jpg,Нейш3А-2018-0248,test,тарелка,керамика,фрагмент
Нейш3А-2018-0252,cu_data/dataset/Нейш3А-2018-0252_orig.jpg,Нейш3А-2018-0252,train,тарелка,керамика,фрагмент
Нейш3А-2018-0254,cu_data/dataset/Нейш3А-2018-0254_orig.jpg,Нейш3А-2018-0254,test,тарелка,керамика,фрагмент
Нейш3А-2018-0255,cu_data/dataset/Нейш3А-2018-0255_orig.jpg,Нейш3А-2018-0255,train,тарелка,керамика,фрагмент
Нейш3А-2018-0259,cu_data/dataset/Нейш3А-2018-0259_orig.jpg,Нейш3А-2018-0259,train,тарелка,керамика,фрагмент
Нейш3А-2018-0276,cu_data/dataset/Нейш3А-2018-0276_orig.jpg,Нейш3А-2018-0276,test,крышка,керамика,целый
Нейш3А-2018-0288,cu_data/dataset/Нейш3А-2018-0288_orig.jpg,Нейш3А-2018-0288,test,крышка,керамика,целый
Нейш3А-2018-0349,cu_data/dataset/Нейш3А-2018-0349_orig.jpg,Нейш3А-2018-0349,train,тарелка,керамика,фрагмент
Нейш3А-2018-0350,cu_data/dataset/Нейш3А-2018-0350_orig.jpg,Нейш3А-2018-0350,train,тарелка,керамика,фрагмент
Нейш3А-2018-0373,cu_data/dataset/Нейш3А-2018-0373_orig.jpg,Нейш3А-2018-0373,train,крышка,керамика,фрагмент
Нейш3А-2018-0374,cu_data/dataset/Нейш3А-2018-0374_orig.jpg,Нейш3А-2018-0374,train,тарелка,керамика,фрагмент
Нейш3А-2018-0377,cu_data/dataset/Нейш3А-2018-0377_orig.jpg,Нейш3А-2018-0377,train,тарелка,керамика,фрагмент
Нейш3А-2018-0378,cu_data/dataset/Нейш3А-2018-0378_orig.jpg,Нейш3А-2018-0378,train,тарелка,керамика,фрагмент
Нейш3А-2018-0384,cu_data/dataset/Нейш3А-2018-0384_orig.jpg,Нейш3А-2018-0384,train,тарелка,керамика,фрагмент
Нейш3А-2018-0394,cu_data/dataset/Нейш3А-2018-0394_orig.jpg,Нейш3А-2018-0394,train,тарелка,керамика,фрагмент
Нейш3А-2018-0397,cu_data/dataset/Нейш3А-2018-0397_orig.jpg,Нейш3А-2018-0397,val,тарелка,керамика,фрагмент
Нейш3А-2018-0426,cu_data/dataset/Нейш3А-2018-0426_orig.jpg,Нейш3А-2018-0426,train,тарелка,керамика,фрагмент
Нейш3А-2018-0454,cu_data/dataset/Нейш3А-2018-0454_orig.jpg,Нейш3А-2018-0454,val,тарелка,стекло,фрагмент
Нейш3А-2018-0499,cu_data/dataset/Нейш3А-2018-0499_orig.jpg,Нейш3А-2018-0499,train,тарелка,керамика,фрагмент
Нейш3А-2018-0500,cu_data/dataset/Нейш3А-2018-0500_orig.jpg,Нейш3А-2018-0500,test,крышка,__rare__,целый
Нейш3А-2018-0572,cu_data/dataset/Нейш3А-2018-0572_orig.jpg,Нейш3А-2018-0572,train,крышка,стекло,целый
Нейш3А-2018-0625,cu_data/dataset/Нейш3А-2018-0625_orig.jpg,Нейш3А-2018-0625,train,тарелка,керамика,фрагмент
Нейш3А-2018-0628,cu_data/dataset/Нейш3А-2018-0628_orig.jpg,Нейш3А-2018-0628,test,тарелка,керамика,фрагмент
Нейш3А-2018-0629,cu_data/dataset/Нейш3А-2018-0629_orig.jpg,Нейш3А-2018-0629,test,тарелка,керамика,фрагмент
Нейш3А-2018-0645,cu_data/dataset/Нейш3А-2018-0645_orig.jpg,Нейш3А-2018-0645,train,изразец,керамика,фрагмент
Нейш3А-2018-0685,cu_data/dataset/Нейш3А-2018-0685_orig.jpg,Нейш3А-2018-0685,val,тарелка,керамика,фрагмент
Нейш3А-2018-0726,cu_data/dataset/Нейш3А-2018-0726_orig.jpg,Нейш3А-2018-0726,train,тарелка,керамика,фрагмент
Нейш3А-2018-0733,cu_data/dataset/Нейш3А-2018-0733_orig.jpg,Нейш3А-2018-0733,train,тарелка,керамика,фрагмент
Нейш3А-2018-0735,cu_data/dataset/Нейш3А-2018-0735_orig.jpg,Нейш3А-2018-0735,train,тарелка,керамика,фрагмент
